9.278521343671447060e+20 9.299931979674834698e+20 9.321392021754588692e+20 9.342901583917615677e+20 9.364460780433975542e+20 9.386069725837180273e+20 9.407728534925267436e+20 9.429437322761096397e+20 9.451196204673040384e+20 9.473005296255598592e+20 9.494864713370010911e+20 9.516774572144872653e+20 9.538734988976749281e+20 9.560746080530800312e+20 9.582807963741470065e+20 9.604920755812803543e+20 9.627084574219533025e+20 9.649299536707390013e+20 9.671565761293811712e+20 9.693883366268567552e+20 9.716252470194381783e+20 9.738673191907571794e+20 9.761145650518673326e+20 9.783669965413078794e+20 9.806246256251742454e+20 9.828874642971508081e+20 9.851555245786215219e+20 9.874288185187024241e+20 9.897073581943134618e+20 9.919911557102425866e+20 9.942802231992105042e+20 9.965745728219341128e+20 9.988742167671921705e+20 1.001179167251889652e+21 1.003489436521130754e+21 1.005805036848251142e+21 1.008125980534932374e+21 1.010452279911234929e+21 1.012783947335670825e+21 1.015120995195270726e+21 1.017463435905648165e+21 1.019811281911067050e+21 1.022164545684506411e+21 1.024523239727727772e+21 1.026887376571349074e+21 1.029256968774878233e+21 1.031632028926830182e+21 1.034012569644759777e+21 1.036398603575337681e+21 1.038790143394417345e+21 1.041187201807102378e+21 1.043589791547813921e+21 1.045997925380358406e+21 1.048411616097995588e+21 1.050830876523514561e+21 1.053255719509268103e+21 1.055686157937292083e+21 1.058122204719339536e+21 1.060563872796958523e+21 1.063011175141559632e+21 1.065464124754486231e+21 1.067922734667082498e+21 1.070387017940763279e+21 1.072856987667083166e+21 1.075332656967815004e+21 1.077814038994984370e+21 1.080301146930992251e+21 1.082793993988649517e+21 1.085292593411256615e+21 1.087796958472673559e+21 1.090307102477390053e+21 1.092823038760596799e+21 1.095344780688256270e+21 1.097872341657173230e+21 1.100405735095075471e+21 1.102944974460648554e+21 1.105490073243662156e+21 1.108041044965004542e+21 1.110597903176764883e+21 1.113160661462303769e+21 1.115729333436326478e+21 1.118303932744954544e+21 1.120884473065799025e+21 1.123470968108032197e+21 1.126063431612470526e+21 1.128661877351610319e+21 1.131266319129756172e+21 1.133876770783057543e+21 1.136493246179591717e+21 1.139115759219436814e+21 1.141744323834746503e+21 1.144378953989823267e+21 1.147019663681192985e+21 1.149666466937679118e+21 1.152319377820487123e+21 1.154978410423240360e+21 1.157643578872112873e+21 1.160314897325865828e+21 1.162992379975932445e+21 1.165676041046493233e+21 1.168365894794551886e+21 1.171061955510010642e+21 1.173764237515746705e+21 1.176472755167687475e+21 1.179187522854897582e+21 1.181908554999615717e+21 1.184635866057389638e+21 1.187369470517114569e+21 1.190109382901119320e+21 1.192855617765243617e+21 1.195608189698915697e+21 1.198367113325229638e+21 1.201132403301022695e+21 1.203904074316953944e+21 1.206682141097591308e+21 1.209466618401450623e+21 1.212257521021134307e+21 1.215054863783368327e+21 1.217858661549092635e+21 1.220668929213539549e+21 1.223485681706312925e+21 1.226308933991466795e+21 1.229138701067586372e+21 1.231974997967866167e+21 1.234817839760200958e+21 1.237667241547224580e+21 1.240523218466452013e+21 1.243385785690318176e+21 1.246254958426269155e+21 1.249130751916843205e+21 1.252013181439751225e+21 1.254902262307958030e+21 1.257798009869764133e+21 1.260700439508887273e+21 1.263609566644553384e+21 1.266525406731538530e+21 1.269447975260312568e+21 1.272377287757079511e+21 1.275313359783871382e+21 1.278256206938629997e+21 1.281205844855290331e+21 1.284162289203863093e+21 1.287125555690518872e+21 1.290095660057670451e+21 1.293072618084067967e+21 1.296056445584839803e+21 1.299047158411640439e+21 1.302044772452692132e+21 1.305049303632879813e+21 1.308060767913836282e+21 1.311079181294026097e+21 1.314104559808831554e+21 1.317136919530636837e+21 1.320176276568914002e+21 1.323222647070319968e+21 1.326276047218737414e+21 1.329336493235427607e+21 1.332404001379071295e+21 1.335478587945867543e+21 1.338560269269619704e+21 1.341649061721821676e+21 1.344744981711746236e+21 1.347848045686530245e+21 1.350958270131264291e+21 1.354075671569089167e+21 1.357200266561240695e+21 1.360332071707204387e+21 1.363471103644758180e+21 1.366617379050072310e+21 1.369770914637798441e+21 1.372931727161158271e+21 1.376099833412031873e+21 1.379275250221047874e+21 1.382457994457672057e+21 1.385648083030308815e+21 1.388845532886345187e+21 1.392050361012309721e+21 1.395262584433916510e+21 1.398482220216167170e+21 1.401709285463441801e+21 1.404943797319589691e+21 1.408185772968020541e+21 1.411435229631795167e+21 1.414692184573717512e+21 1.417956655096438718e+21 1.421228658542500381e+21 1.424508212294499172e+21 1.427795333775129838e+21 1.431090040447292408e+21 1.434392349814181855e+21 1.437702279419383775e+21 1.441019846846965875e+21 1.444345069721572082e+21 1.447677965708515869e+21 1.451018552513886683e+21 1.454366847884595560e+21 1.457722869608540799e+21 1.461086635514655932e+21 1.464458163473014850e+21 1.467837471394928263e+21 1.471224577233037296e+21 1.474619498981410472e+21 1.478022254675638092e+21 1.481432862392928174e+21 1.484851340252215509e+21 1.488277706414208057e+21 1.491711979081557869e+21 1.495154176498907480e+21 1.498604316953000018e+21 1.502062418772776714e+21 1.505528500329473114e+21 1.509002580036717117e+21 1.512484676350627807e+21 1.515974807769911919e+21 1.519472992835975250e+21 1.522979250132972208e+21 1.526493598287977513e+21 1.530016055971037053e+21 1.533546641895277986e+21 1.537085374817009402e+21 1.540632273535821414e+21 1.544187356894685037e+21 1.547750643780052320e+21 1.551322153121957020e+21 1.554901903894127051e+21 1.558489915114035347e+21 1.562086205843076547e+21 1.565690795186618106e+21 1.569303702294113288e+21 1.572924946359203922e+21 1.576554546619822637e+21 1.580192522358293791e+21 1.583838892901437014e+21 1.587493677620669186e+21 1.591156895932121350e+21 1.594828567296688521e+21 1.598508711220211876e+21 1.602197347253530395e+21 1.605894494992597254e+21 1.609600174078584685e+21 1.613314404197987516e+21 1.617037205082728038e+21 1.620768596510261641e+21 1.624508598303680102e+21 1.628257230331831910e+21 1.632014512509373907e+21 1.635780464796956623e+21 1.639555107201277755e+21 1.643338459775201182e+21 1.647130542617863651e+21 1.650931375874782265e+21 1.654740979737959858e+21 1.658559374445994312e+21 1.662386580284184199e+21 1.666222617584651731e+21 1.670067506726395183e+21 1.673921268135479476e+21 1.677783922285089391e+21 1.681655489695653560e+21 1.685535990934951952e+21 1.689425446618225443e+21 1.693323877408286179e+21 1.697231304015626371e+21 1.701147747198528389e+21 1.705073227763190071e+21 1.709007766563778200e+21 1.712951384502623273e+21 1.716904102530275344e+21 1.720865941645628801e+21 1.724836922896033776e+21 1.728817067377408344e+21 1.732806396234350461e+21 1.736804930660250419e+21 1.740812691897402524e+21 1.744829701237134066e+21 1.748855980019859325e+21 1.752891549635280110e+21 1.756936431522441331e+21 1.760990647169859715e+21 1.765054218115637838e+21 1.769127165947578155e+21 1.773209512303298085e+21 1.777301278870345613e+21 1.781402487386312802e+21 1.785513159638967386e+21 1.789633317466309657e+21 1.793762982756775363e+21 1.797902177449295217e+21 1.802050923533424394e+21 1.806209243049460236e+21 1.810377158088558903e+21 1.814554690792853340e+21 1.818741863355570455e+21 1.822938698021148819e+21 1.827145217085372629e+21 1.831361442895428846e+21 1.835587397850117702e+21 1.839823104399909585e+21 1.844068585047081615e+21 1.848323862345835348e+21 1.852588958902417097e+21 1.856863897375238259e+21 1.861148700474996163e+21 1.865443390964793606e+21 1.869747991660275958e+21 1.874062525429690401e+21 1.878387015194100367e+21 1.882721483927444521e+21 1.887065954656675955e+21 1.891420450461882778e+21 1.895784994476412109e+21 1.900159609886991974e+21 1.904544319933855039e+21 1.908939147910862078e+21 1.913344117165640909e+21 1.917759251099648524e+21 1.922184573168388407e+21 1.926620106881473708e+21 1.931065875802766705e+21 1.935521903550504370e+21 1.939988213797424202e+21 1.944464830270889525e+21 1.948951776753015849e+21 1.953449077080796692e+21 1.957956755146246717e+21 1.962474834896465166e+21 1.967003340333857636e+21 1.971542295516200305e+21 1.976091724556784894e+21 1.980651651624544502e+21 1.985222100944183886e+21 1.989803096796307128e+21 1.994394663517547397e+21 1.998996825500695658e+21 2.003609607194846429e+21 2.008233033105463050e+21 2.012867127794605228e+21 2.017511915880994832e+21 2.022167422040161911e+21 2.026833671004577071e+21 2.031510687563782291e+21 2.036198496564521992e+21 2.040897122910876729e+21 2.045606591564393480e+21 2.050326927544236376e+21 2.055058155927251976e+21 2.059800301848203362e+21 2.064553390499836461e+21 2.069317447133030777e+21 2.074092497056933085e+21 2.078878565639092699e+21 2.083675678305595687e+21 2.088483860541199614e+21 2.093303137889469858e+21 2.098133535952931914e+21 2.102975080393138242e+21 2.107827796930909176e+21 2.112691711346398724e+21 2.117566849479250543e+21 2.122453237228734251e+21 2.127350900553883845e+21 2.132259865473634271e+21 2.137180158066960892e+21 2.142111804473017369e+21 2.147054830891292164e+21 2.152009263581678010e+21 2.156975128864716227e+21 2.161952453121666187e+21 2.166941262794663395e+21 2.171941584386859991e+21 2.176953444462565523e+21 2.181976869647387722e+21 2.187011886628374315e+21 2.192058522154154590e+21 2.197116803035099824e+21 2.202186756143393014e+21 2.207268408413280535e+21 2.212361786841142657e+21 2.217466918485655028e+21 2.222583830467932586e+21 2.227712549971673481e+21 2.232853104243303776e+21 2.238005520592121627e+21 2.243169826390442770e+21 2.248346049073764893e+21 2.253534216140838404e+21 2.258734355153923604e+21 2.263946493738864607e+21 2.269170659585252393e+21 2.274406880446573707e+21 2.279655184140357599e+21 2.284915598548323271e+21 2.290188151616528187e+21 2.295472871355517501e+21 2.300769785840489988e+21 2.306078923211373281e+21 2.311400311673085493e+21 2.316733979495610188e+21 2.322079955014165463e+21 2.327438266629354422e+21 2.332808942807315120e+21 2.338192012079873655e+21 2.343587503044693852e+21 2.348995444365430620e+21 2.354415864771900604e+21 2.359848793060157948e+21 2.365294258092763513e+21 2.370752288798859592e+21 2.376222914174344757e+21 2.381706163282026955e+21 2.387202065251777905e+21 2.392710649280686719e+21 2.398231944633218761e+21 2.403765980641365590e+21 2.409312786704825844e+21 2.414872392291079160e+21 2.420444826935661953e+21 2.426030120242245534e+21 2.431628301882813841e+21 2.437239401597819683e+21 2.442863449196343067e+21 2.448500474556251111e+21 2.454150507624354808e+21 2.459813578416567878e+21 2.465489717018089751e+21 2.471178953583480013e+21 2.476881318336943096e+21 2.482596841572407443e+21 2.488325553653704819e+21 2.494067485014734406e+21 2.499822666159622193e+21 2.505591127662884028e+21 2.511372900169588146e+21 2.517168014395518222e+21 2.522976501127355302e+21 2.528798391222761685e+21 2.534633715610666664e+21 2.540482505291348836e+21 2.546344791336621703e+21 2.552220604889997246e+21 2.558109977166854750e+21 2.564012939454602281e+21 2.569929523112846557e+21 2.575859759573558100e+21 2.581803680341258404e+21 2.587761316993104871e+21 2.593732701179182842e+21 2.599717864622591574e+21 2.605716839119632990e+21 2.611729656539979973e+21 2.617756348826846233e+21 2.623796947997156704e+21 2.629851486141716365e+21 2.635919995425380631e+21 2.642002508087249863e+21 2.648099056440752210e+21 2.654209672873944547e+21 2.660334389849601081e+21 2.666473239905404191e+21 2.672626255654117966e+21 2.678793469783763321e+21 2.684974915057789960e+21 2.691170624315250442e+21 2.697380630470975291e+21 2.703604966515770130e+21 2.709843665516500615e+21 2.716096760616403862e+21 2.722364285035173904e+21 2.728646272069160403e+21 2.734942755091546374e+21 2.741253767552525402e+21 2.747579342979477799e+21 2.753919514977151484e+21 2.760274317227837620e+21 2.766643783491574039e+21 2.773027947606233842e+21 2.779426843487840502e+21 2.785840505130657513e+21 2.792268966607391818e+21 2.798712262069374157e+21 2.805170425746742575e+21 2.811643491948621726e+21 2.818131495063305847e+21 2.824634469558443311e+21 2.831152449981240574e+21 2.837685470958552875e+21 2.844233567197210345e+21 2.850796773484105564e+21 2.857375124686404846e+21 2.863968655751731741e+21 2.870577401708353159e+21 2.877201397665364967e+21 2.883840678812879684e+21 2.890495280422212600e+21 2.897165237846092546e+21 2.903850586518756262e+21 2.910551361956276077e+21 2.917267599756657426e+21 2.923999335600049095e+21 2.930746605248933528e+21 2.937509444548316627e+21 2.944287889425919640e+21 2.951081975892366852e+21 2.957891740041380626e+21 2.964717218049993736e+21 2.971558446178648457e+21 2.978415460771530539e+21 2.985288298256668819e+21 2.992176995146151231e+21 2.999081588036319314e+21 3.006002113607961674e+21 3.012938608626510594e+21 3.019891109942235496e+21 3.026859654490439549e+21 3.033844279291682488e+21 3.040845021451873419e+21 3.047861918162622087e+21 3.054895006701334299e+21 3.061944324431433695e+21 3.069009908802563604e+21 3.076091797350783648e+21 3.083190027698769494e+21 3.090304637556013662e+21 3.097435664719024226e+21 3.104583147071552356e+21 3.111747122584691409e+21 3.118927629317231870e+21 3.126124705415759921e+21 3.133338389114888126e+21 3.140568718737456234e+21 3.147815732694737224e+21 3.155079469486638105e+21 3.162359967701907538e+21 3.169657266018339258e+21 3.176971403203004334e+21 3.184302418112351830e+21 3.191650349692572140e+21 3.199015236979700269e+21 3.206397119099848622e+21 3.213796035269415141e+21 3.221212024795290927e+21 3.228645127075071001e+21 3.236095381597259825e+21 3.243562827941486264e+21 3.251047505778735317e+21 3.258549454871456645e+21 3.266068715073932100e+21 3.273605326332384248e+21 3.281159328685211779e+21 3.288730762263204987e+21 3.296319667289757581e+21 3.303926084081080074e+21 3.311550053046416310e+21 3.319191614688254231e+21 3.326850809602572288e+21 3.334527678478943781e+21 3.342222262100915913e+21 3.349934601346120417e+21 3.357664737186514207e+21 3.365412710688601145e+21 3.373178563013645959e+21 3.380962335417896010e+21 3.388764069252799398e+21 3.396583805965225165e+21 3.404421587097709707e+21 3.412277454288567927e+21 3.420151449272280154e+21 3.428043613879604871e+21 3.435953990037825126e+21 3.443882619770973454e+21 3.451829545200056271e+21 3.459794808543275123e+21 3.467778452116252131e+21 3.475780518332254913e+21 3.483801049702449807e+21 3.491840088836015653e+21 3.499897678440538046e+21 3.507973861322124689e+21 3.516068680385659142e+21 3.524182178635032560e+21 3.532314399173367038e+21 3.540465385203248923e+21 3.548635180026955825e+21 3.556823827046687834e+21 3.565031369764826513e+21 3.573257851784050246e+21 3.581503316807738982e+21 3.589767808640093258e+21 3.598051371186392662e+21 3.606354048453229674e+21 3.614675884548745069e+21 3.623016923682861220e+21 3.631377210167517512e+21 3.639756788416903643e+21 3.648155702947728589e+21 3.656573998379335418e+21 3.665011719434118627e+21 3.673468910937641583e+21 3.681945617818904953e+21 3.690441885110585262e+21 3.698957757949272916e+21 3.707493281575715996e+21 3.716048501335054615e+21 3.724623462677066809e+21 3.733218211156439073e+21 3.741832792432884318e+21 3.750467252271570223e+21 3.759121636543238767e+21 3.767795991224481481e+21 3.776490362397982720e+21 3.785204796252764504e+21 3.793939339084432933e+21 3.802694037295422505e+21 3.811468937395244630e+21 3.820264086000764977e+21 3.829079529836324585e+21 3.837915315734178693e+21 3.846771490634617848e+21 3.855648101586249974e+21 3.864545195746250457e+21 3.873462820380610658e+21 3.882401022864392716e+21 3.891359850681976488e+21 3.900339351427316449e+21 3.909339572804223238e+21 3.918360562626490532e+21 3.927402368818341216e+21 3.936465039414552691e+21 3.945548622560745751e+21 3.954653166513639391e+21 3.963778719641306661e+21 3.972925330423433134e+21 3.982093047451572765e+21 3.991281919429407932e+21 4.000491995173038850e+21 4.009723323611113587e+21 4.018975953785283150e+21 4.028249934850332557e+21 4.037545316074473390e+21 4.046862146839605412e+21 4.056200476641580810e+21 4.065560355090465292e+21 4.074941831910801277e+21 4.084344956941874233e+21 4.093769780138008904e+21 4.103216351568701948e+21 4.112684721419088560e+21 4.122174939990074589e+21 4.131687057698637480e+21 4.141221125078094184e+21 4.150777192778371170e+21 4.160355311566270235e+21 4.169955532325741134e+21 4.179577906058150019e+21 4.189222483882586145e+21 4.198889317035995562e+21 4.208578456873658221e+21 4.218289954869325857e+21 4.228023862615526605e+21 4.237780231823842869e+21 4.247559114325182382e+21 4.257360562070055551e+21 4.267184627128852283e+21 4.277031361692115665e+21 4.286900818070857581e+21 4.296793048696693981e+21 4.306708106122334044e+21 4.316646043021721731e+21 4.326606912190346166e+21 4.336590766545526850e+21 4.346597659126691004e+21 4.356627643095657742e+21 4.366680771736919081e+21 4.376757098457924108e+21 4.386856676789397750e+21 4.396979560385482326e+21 4.407125803024236151e+21 4.417295458607779283e+21 4.427488581162611245e+21 4.437705224839902527e+21 4.447945443915777704e+21 4.458209292791607984e+21 4.468496825994297475e+21 4.478808098176573637e+21 4.489143164117315486e+21 4.499502078721696203e+21 4.509884897021694312e+21 4.520291674176242582e+21 4.530722465471554650e+21 4.541177326321419158e+21 4.551656312267495965e+21 4.562159478979609231e+21 4.572686882256044163e+21 4.583238578023843234e+21 4.593814622339140682e+21 4.604415071387310359e+21 4.615039981483489493e+21 4.625689409072727065e+21 4.636363410730322493e+21 4.647062043162124485e+21 4.657785363204834591e+21 4.668533427826306580e+21 4.679306294125850526e+21 4.690104019334536364e+21 4.700926660815535735e+21 4.711774276064272450e+21 4.722646922708961460e+21 4.733544658510755660e+21 4.744467541364097155e+21 4.755415629297022403e+21 4.766388980471467868e+21 4.777387653183585649e+21 4.788411705864043364e+21 4.799461197078346072e+21 4.810536185527178101e+21 4.821636730046558241e+21 4.832762889608394441e+21 4.843914723320633754e+21 4.855092290427617804e+21 4.866295650310397362e+21 4.877524862487047963e+21 4.888779986612985528e+21 4.900061082481284088e+21 4.911368210022994543e+21 4.922701429307499086e+21 4.934060800542674780e+21 4.945446384075449303e+21 4.956858240391965573e+21 4.968296430117941412e+21 4.979761014018989359e+21 4.991252053000943829e+21 5.002769608110180925e+21 5.014313740533944549e+21 5.025884511600670409e+21 5.037481982780356166e+21 5.049106215684718723e+21 5.060757272067770941e+21 5.072435213825985217e+21 5.084140102998662578e+21 5.095872001768262992e+21 5.107630972460735660e+21 5.119417077545850372e+21 5.131230379637526757e+21 5.143070941494171927e+21 5.154938826019051667e+21 5.166834096260458217e+21 5.178756815412295369e+21 5.190707046814251483e+21 5.202684853952170689e+21 5.214690300458394714e+21 5.226723450112101581e+21 5.238784366839641145e+21 5.250873114714877985e+21 5.262989757959527989e+21 5.275134360943546335e+21 5.287306988185295258e+21 5.299507704352145932e+21 5.311736574260650443e+21 5.323993662876924510e+21 5.336279035317000864e+21 5.348592756847167930e+21 5.360934892884320059e+21 5.373305508996304601e+21 5.385704670902267937e+21 5.398132444473052889e+21 5.410588895731368591e+21 5.423074090852409147e+21 5.435588096164025598e+21 5.448130978147122282e+21 5.460702803436014404e+21 5.473303638818776154e+21 5.485933551237600379e+21 5.498592607789152993e+21 5.511280875724926353e+21 5.523998422451645055e+21 5.536745315531443143e+21 5.549521622682491159e+21 5.562327411779180691e+21 5.575162750852523885e+21 5.588027708090517291e+21 5.600922351838508876e+21 5.613846750599551386e+21 5.626800973034774594e+21 5.639785087963747058e+21 5.652799164364888211e+21 5.665843271375648719e+21 5.678917478293155348e+21 5.692021854574398669e+21 5.705156469836639896e+21 5.718321393857789428e+21 5.731516696576770703e+21 5.744742448093896638e+21 5.757998718671237677e+21 5.771285578733001376e+21 5.784603098865945543e+21 5.797951349819570127e+21 5.811330402506774675e+21 5.824740328004048126e+21 5.838181197551889285e+21 5.851653082555189559e+21 5.865156054583609393e+21 5.878690185371961000e+21 5.892255546820585849e+21 5.905852210995741590e+21 5.919480250130029871e+21 5.933139736622587183e+21 5.946830743039758041e+21 5.960553342115291070e+21 5.974307606750771020e+21 5.988093610016006734e+21 6.001911425149418078e+21 6.015761125558428107e+21 6.029642784819847889e+21 6.043556476680273920e+21 6.057502275056524329e+21 6.071480254035836010e+21 6.085490487876552491e+21 6.099533051008325255e+21 6.113608018032553099e+21 6.127715463722783736e+21 6.141855463025107010e+21 6.156028091058553356e+21 6.170233423115496456e+21 6.184471534662048547e+21 6.198742501338516554e+21 6.213046398959598174e+21 6.227383303515086520e+21 6.241753291170078786e+21 6.256156438265422938e+21 6.270592821318128763e+21 6.285062517021773660e+21 6.299565602246908445e+21 6.314102154041464193e+21 6.328672249631166431e+21 6.343275966419994411e+21 6.357913381990385582e+21 6.372584574103955964e+21 6.387289620701709861e+21 6.402028599904504381e+21 6.416801590013464674e+21 6.431608669510398116e+21 6.446449917058214789e+21 6.461325411501339574e+21 6.476235231866138919e+21 6.491179457361386406e+21 6.506158167378476663e+21 6.521171441492160414e+21 6.536219359460761534e+21 6.551302001226645766e+21 6.566419446916653777e+21 6.581571776842519544e+21 6.596759071501303415e+21 6.611981411575812588e+21 6.627238877935037317e+21 6.642531551634630115e+21 6.657859513917119660e+21 6.673222846212668916e+21 6.688621630139291140e+21 6.704055947503337472e+21 6.719525880299929993e+21 6.735031510713397936e+21 6.750572921117717037e+21 6.766150194076943647e+21 6.781763412345654084e+21 6.797412658869441659e+21 6.813098016785134780e+21 6.828819569421566607e+21 6.844577400299804688e+21 6.860371593133643792e+21 6.876202231830050505e+21 6.892069400489614115e+21 6.907973183406988067e+21 6.923913665071339799e+21 6.939890930166857204e+21 6.955905063572969882e+21 6.971956150365140812e+21 6.988044275815093895e+21 7.004169525391319368e+21 7.020331984759530979e+21 7.036531739783121076e+21 7.052768876523614634e+21 7.069043481241128534e+21 7.085355640394828743e+21 7.101705440643390636e+21 7.118092968845515948e+21 7.134518312060162408e+21 7.150981557547356389e+21 7.167482792768420446e+21 7.184022105386500751e+21 7.200599583267028468e+21 7.217215314478190559e+21 7.233869387291394310e+21 7.250561890181738136e+21 7.267292911828539015e+21 7.284062541115568423e+21 7.300870867131879653e+21 7.317717979172045849e+21 7.334603966736687432e+21 7.351528919532955501e+21 7.368492927475002638e+21 7.385496080684465258e+21 7.402538469490935464e+21 7.419620184432448635e+21 7.436741316255961580e+21 7.453901955917892551e+21 7.471102194584363467e+21 7.488342123632052404e+21 7.505621834648428478e+21 7.522941419432306541e+21 7.540300969994329522e+21 7.557700578557461266e+21 7.575140337557472018e+21 7.592620339643434402e+21 7.610140677678274970e+21 7.627701444739017474e+21 7.645302734117654233e+21 7.662944639321391497e+21 7.680627254073205195e+21 7.698350672312343200e+21 7.716114988194824454e+21 7.733920296093932847e+21 7.751766690600728920e+21 7.769654266524541649e+21 7.787583118893479100e+21 7.805553342954996761e+21 7.823565034176144998e+21 7.841618288244459307e+21 7.859713201068217205e+21 7.877849868777007612e+21 7.896028387722245702e+21 7.914248854477678313e+21 7.932511365839904047e+21 7.950816018828881822e+21 7.969162910688517030e+21 7.987552138886912147e+21 8.005983801117277946e+21 8.024457995298191442e+21 8.042974819574184149e+21 8.061534372316256928e+21 8.080136752122408468e+21 8.098782057818158531e+21 8.117470388457068036e+21 8.136201843321271747e+21 8.154976521922001502e+21 8.173794524000183910e+21 8.192655949526700392e+21 8.211560898703322513e+21 8.230509471962973078e+21 8.249501769970330108e+21 8.268537893622361620e+21 8.287617944048857252e+21 8.306742022612970373e+21 8.325910230911754961e+21 8.345122670776772723e+21 8.364379444274361532e+21 8.383680653706586489e+21 8.403026401611514642e+21 8.422416790763820024e+21 8.441851924175337292e+21 8.461331905095605944e+21 8.480856837012415578e+21 8.500426823652362682e+21 8.520041968981396947e+21 8.539702377205371765e+21 8.559408152770674426e+21 8.579159400364495602e+21 8.598956224915805569e+21 8.618798731595634180e+21 8.638687025817701057e+21 8.658621213238967140e+21 8.678601399760208265e+21 8.698627691526568804e+21 8.718700194928125805e+21 8.738819016600531763e+21 8.758984263425289355e+21 8.779196042530750726e+21 8.799454461292401656e+21 8.819759627333500142e+21 8.840111648525648921e+21 8.860510632989374284e+21 8.880956689094691258e+21 8.901449925461684519e+21 8.921990450961088250e+21 8.942578374714858668e+21 8.963213806096827286e+21 8.983896854732995559e+21 9.004627630502548865e+21 9.025406243538153243e+21 9.046232804226608660e+21 9.067107423209438314e+21 9.088030211383480025e+21 9.109001279901465051e+21 9.130020740172619973e+21 9.151088703863326245e+21 9.172205282897416946e+21 9.193370589457218011e+21 9.214584735983849177e+21 9.235847835177891922e+21
